age,metier,etat_civil,niveau_education,defaut_credit,solde_annuel_moyen,pret_immobilier,pret_personel,type_contact,jour,mois,duree_appel,nb_appels_campagne,jours_depuis_dernier,appels_precedents,resultat_prec,cible
59,cadre,marié,supérieur,non,123,oui,non,mobile,30,juillet,70,6,-1,0,inconnu,no
30,administratif,célibataire,secondaire,non,285,oui,non,mobile,30,juillet,68,11,-1,0,inconnu,no
29,ouvrier,marié,secondaire,non,1175,oui,oui,mobile,30,juillet,141,4,-1,0,inconnu,no
51,service,marié,secondaire,non,-437,non,oui,mobile,30,juillet,130,3,-1,0,inconnu,no
53,cadre,divorcé,supérieur,oui,0,oui,oui,mobile,30,juillet,75,5,-1,0,inconnu,no
45,cadre,marié,supérieur,non,81,non,oui,mobile,30,juillet,61,3,-1,0,inconnu,no
58,technicien,marié,secondaire,non,86,non,non,mobile,30,juillet,95,3,-1,0,inconnu,no
56,sans emploi,divorcé,supérieur,non,0,oui,non,mobile,30,juillet,1259,6,-1,0,inconnu,no
27,technicien,célibataire,secondaire,non,489,oui,non,mobile,30,juillet,356,4,-1,0,inconnu,yes
34,administratif,marié,primaire,non,412,oui,non,mobile,30,juillet,134,2,-1,0,inconnu,no
25,ouvrier,marié,secondaire,non,-288,non,oui,mobile,30,juillet,311,4,-1,0,inconnu,no
49,administratif,divorcé,secondaire,non,769,non,non,mobile,30,juillet,157,4,-1,0,inconnu,no
27,domestique,célibataire,secondaire,oui,-319,non,oui,mobile,30,juillet,89,2,-1,0,inconnu,no
46,cadre,marié,supérieur,non,37,oui,non,mobile,30,juillet,239,4,-1,0,inconnu,no
36,domestique,marié,primaire,non,78,oui,non,téléphone,30,juillet,2692,9,-1,0,inconnu,yes
30,cadre,célibataire,secondaire,non,-62,non,oui,mobile,30,juillet,117,17,-1,0,inconnu,no
56,technicien,divorcé,inconnu,non,1939,oui,non,mobile,30,juillet,121,3,-1,0,inconnu,no
59,domestique,divorcé,primaire,non,2518,non,non,mobile,30,juillet,675,3,-1,0,inconnu,yes
38,technicien,célibataire,inconnu,non,1923,non,non,mobile,30,juillet,331,4,-1,0,inconnu,no
43,administratif,marié,secondaire,non,2682,non,non,mobile,30,juillet,103,8,-1,0,inconnu,no
39,cadre,marié,supérieur,non,346,non,non,mobile,30,juillet,230,3,-1,0,inconnu,no
48,indépendant,marié,supérieur,non,0,non,non,mobile,30,juillet,100,5,-1,0,inconnu,no
27,service,divorcé,secondaire,non,397,non,oui,mobile,30,juillet,192,3,-1,0,inconnu,no
43,ouvrier,célibataire,primaire,non,2,oui,non,mobile,30,juillet,783,3,-1,0,inconnu,no
34,technicien,célibataire,supérieur,non,184,oui,non,mobile,30,juillet,87,3,-1,0,inconnu,no
44,service,marié,secondaire,non,972,oui,non,mobile,30,juillet,294,3,-1,0,inconnu,no
40,cadre,célibataire,supérieur,non,89,oui,non,mobile,30,juillet,96,6,-1,0,inconnu,no
41,administratif,marié,secondaire,non,1705,non,non,mobile,30,juillet,92,3,-1,0,inconnu,no
36,service,marié,secondaire,non,0,oui,non,mobile,30,juillet,54,12,-1,0,inconnu,no
36,service,marié,secondaire,non,-11,oui,non,mobile,30,juillet,172,28,-1,0,inconnu,no
39,technicien,marié,supérieur,non,-1099,oui,non,mobile,30,juillet,56,9,-1,0,inconnu,no
30,cadre,célibataire,supérieur,oui,35,non,non,mobile,30,juillet,185,4,-1,0,inconnu,no
59,cadre,divorcé,supérieur,non,0,non,non,téléphone,30,juillet,196,3,-1,0,inconnu,no
25,administratif,célibataire,secondaire,non,230,non,non,téléphone,30,juillet,394,14,-1,0,inconnu,no
51,domestique,marié,primaire,non,1337,non,non,téléphone,30,juillet,74,6,-1,0,inconnu,no
43,administratif,marié,secondaire,non,378,non,non,mobile,30,juillet,782,8,-1,0,inconnu,yes
53,ouvrier,marié,secondaire,non,2047,non,non,téléphone,30,juillet,342,6,-1,0,inconnu,no
33,cadre,divorcé,secondaire,non,321,non,oui,mobile,30,juillet,151,10,-1,0,inconnu,no
48,domestique,marié,primaire,non,283,oui,non,téléphone,30,juillet,383,7,-1,0,inconnu,no
52,cadre,marié,secondaire,non,0,non,non,mobile,30,juillet,249,3,-1,0,inconnu,no
54,technicien,célibataire,secondaire,non,23,non,non,mobile,30,juillet,93,4,-1,0,inconnu,no
40,cadre,marié,supérieur,non,423,oui,non,mobile,30,juillet,134,24,-1,0,inconnu,no
59,ouvrier,marié,primaire,non,-209,non,non,téléphone,30,juillet,215,3,-1,0,inconnu,no
37,administratif,célibataire,supérieur,non,869,non,non,mobile,30,juillet,60,8,-1,0,inconnu,no
49,ouvrier,marié,secondaire,non,395,non,oui,mobile,30,juillet,188,3,-1,0,inconnu,no
30,cadre,marié,supérieur,non,160,oui,non,mobile,30,juillet,83,4,-1,0,inconnu,no
39,ouvrier,marié,secondaire,non,8,non,non,mobile,30,juillet,88,3,-1,0,inconnu,no
35,sans emploi,marié,inconnu,non,144,non,non,mobile,30,juillet,187,3,-1,0,inconnu,no
29,ouvrier,marié,primaire,non,630,oui,non,mobile,30,juillet,219,5,-1,0,inconnu,no
44,indépendant,marié,inconnu,non,680,oui,non,téléphone,30,juillet,84,4,-1,0,inconnu,no
44,service,marié,secondaire,non,742,non,non,téléphone,30,juillet,77,5,-1,0,inconnu,no
26,service,marié,secondaire,oui,13,oui,oui,mobile,30,juillet,21,25,-1,0,inconnu,no
26,indépendant,célibataire,supérieur,non,50,non,non,mobile,30,juillet,160,4,-1,0,inconnu,no
33,cadre,marié,supérieur,non,89,oui,non,mobile,30,juillet,61,4,-1,0,inconnu,no
55,retraité,marié,secondaire,non,4194,non,oui,téléphone,30,juillet,208,3,-1,0,inconnu,no
40,cadre,célibataire,secondaire,non,900,oui,non,mobile,30,juillet,84,2,-1,0,inconnu,no
29,administratif,célibataire,secondaire,non,345,oui,oui,mobile,30,juillet,98,13,-1,0,inconnu,no
39,technicien,célibataire,secondaire,non,391,non,oui,mobile,30,juillet,962,4,-1,0,inconnu,yes
35,technicien,marié,secondaire,oui,-1322,oui,non,mobile,30,juillet,105,11,-1,0,inconnu,no
56,sans emploi,marié,inconnu,non,846,oui,non,téléphone,30,juillet,213,7,-1,0,inconnu,no
44,ouvrier,marié,secondaire,non,5414,non,non,mobile,30,juillet,166,4,-1,0,inconnu,no
51,service,marié,secondaire,non,393,oui,oui,mobile,30,juillet,111,8,-1,0,inconnu,no
33,sans emploi,marié,secondaire,non,-144,non,non,mobile,30,juillet,481,3,-1,0,inconnu,yes
44,service,marié,secondaire,non,3536,non,non,mobile,31,juillet,106,6,-1,0,inconnu,no
41,ouvrier,marié,primaire,non,1500,oui,non,mobile,31,juillet,101,6,-1,0,inconnu,no
40,service,divorcé,secondaire,non,694,oui,non,mobile,31,juillet,75,14,-1,0,inconnu,no
30,administratif,célibataire,secondaire,non,394,oui,oui,mobile,31,juillet,75,3,-1,0,inconnu,no
34,administratif,marié,secondaire,non,244,oui,non,mobile,31,juillet,56,4,-1,0,inconnu,no
57,ouvrier,divorcé,secondaire,non,644,non,oui,mobile,31,juillet,263,4,-1,0,inconnu,no
50,technicien,marié,supérieur,non,3337,oui,oui,téléphone,31,juillet,24,14,-1,0,inconnu,no
43,administratif,marié,secondaire,non,0,non,non,mobile,31,juillet,408,8,-1,0,inconnu,no
35,cadre,marié,supérieur,non,11,non,non,mobile,31,juillet,22,19,-1,0,inconnu,no
27,service,célibataire,secondaire,non,0,oui,non,mobile,31,juillet,35,6,-1,0,inconnu,no
30,administratif,marié,secondaire,non,116,oui,non,mobile,31,juillet,15,19,-1,0,inconnu,no
39,administratif,marié,secondaire,non,70,oui,non,mobile,31,juillet,13,11,-1,0,inconnu,no
56,cadre,marié,supérieur,non,25290,non,non,mobile,31,juillet,81,12,-1,0,inconnu,no
54,cadre,marié,supérieur,non,1938,oui,non,téléphone,31,juillet,81,7,-1,0,inconnu,no
44,cadre,célibataire,supérieur,non,670,oui,non,mobile,31,juillet,435,6,-1,0,inconnu,no
53,entrepreneur,marié,supérieur,non,17410,non,non,mobile,31,juillet,59,6,-1,0,inconnu,no
45,ouvrier,marié,secondaire,non,726,oui,non,mobile,31,juillet,175,6,-1,0,inconnu,no
41,service,marié,inconnu,non,5980,oui,non,mobile,31,juillet,150,3,-1,0,inconnu,no
46,technicien,marié,secondaire,non,5681,non,non,téléphone,31,juillet,43,5,-1,0,inconnu,no
59,cadre,divorcé,supérieur,non,0,oui,non,mobile,31,juillet,52,8,-1,0,inconnu,no
56,cadre,marié,secondaire,non,208,non,oui,téléphone,31,juillet,84,6,-1,0,inconnu,no
45,cadre,divorcé,secondaire,non,51,oui,non,mobile,31,juillet,67,8,-1,0,inconnu,no
58,cadre,marié,supérieur,non,0,non,non,mobile,31,juillet,85,4,-1,0,inconnu,no
38,sans emploi,marié,primaire,non,311,non,non,téléphone,31,juillet,80,11,-1,0,inconnu,no
34,cadre,marié,supérieur,non,82,non,non,mobile,31,juillet,134,5,-1,0,inconnu,no
43,administratif,marié,secondaire,non,1996,non,oui,mobile,31,juillet,34,3,-1,0,inconnu,no
46,cadre,marié,secondaire,non,1114,non,non,mobile,31,juillet,87,8,-1,0,inconnu,no
48,cadre,marié,supérieur,non,10347,oui,non,mobile,31,juillet,153,6,-1,0,inconnu,no
54,service,marié,secondaire,non,2061,oui,non,téléphone,31,juillet,301,7,-1,0,inconnu,no
59,ouvrier,marié,primaire,non,80,oui,non,téléphone,31,juillet,46,21,-1,0,inconnu,no
59,retraité,marié,inconnu,non,201,non,non,mobile,31,juillet,69,7,-1,0,inconnu,no
41,cadre,célibataire,secondaire,non,1138,non,non,mobile,31,juillet,283,18,-1,0,inconnu,no
38,technicien,marié,secondaire,oui,0,non,oui,mobile,31,juillet,44,28,-1,0,inconnu,no
41,technicien,célibataire,secondaire,non,3023,non,non,mobile,31,juillet,616,3,-1,0,inconnu,no
46,administratif,marié,secondaire,non,526,non,oui,mobile,31,juillet,251,3,-1,0,inconnu,no
59,ouvrier,divorcé,primaire,non,4399,oui,non,téléphone,31,juillet,69,8,-1,0,inconnu,no
48,ouvrier,marié,primaire,non,816,oui,non,mobile,31,juillet,114,7,-1,0,inconnu,no
44,service,marié,secondaire,non,0,non,non,mobile,31,juillet,160,5,-1,0,inconnu,no
43,administratif,marié,secondaire,non,352,non,oui,mobile,31,juillet,165,4,-1,0,inconnu,no
27,technicien,célibataire,secondaire,non,0,non,non,mobile,31,juillet,13,3,-1,0,inconnu,no
42,indépendant,marié,supérieur,non,0,oui,non,téléphone,31,juillet,650,19,-1,0,inconnu,no
37,ouvrier,marié,secondaire,non,417,non,non,mobile,31,juillet,1212,5,-1,0,inconnu,no
49,retraité,divorcé,secondaire,non,224,non,oui,mobile,31,juillet,79,4,-1,0,inconnu,no
53,retraité,marié,primaire,non,118,non,non,téléphone,31,juillet,176,5,-1,0,inconnu,no
37,administratif,célibataire,secondaire,non,483,non,non,mobile,31,juillet,11,11,-1,0,inconnu,no
35,technicien,célibataire,secondaire,non,161,oui,oui,mobile,31,juillet,175,4,-1,0,inconnu,no
38,administratif,marié,supérieur,non,1209,non,non,mobile,31,juillet,98,5,-1,0,inconnu,no
47,entrepreneur,marié,secondaire,non,404,non,non,téléphone,31,juillet,125,7,-1,0,inconnu,no
30,cadre,célibataire,supérieur,non,47,non,oui,mobile,31,juillet,11,17,-1,0,inconnu,no
58,ouvrier,marié,primaire,non,0,oui,non,mobile,31,juillet,5,25,-1,0,inconnu,no
33,entrepreneur,marié,supérieur,non,1636,non,non,mobile,31,juillet,8,25,-1,0,inconnu,no
45,cadre,marié,supérieur,non,385,non,oui,mobile,31,juillet,12,16,-1,0,inconnu,no
36,indépendant,célibataire,supérieur,non,1240,non,non,mobile,31,juillet,812,3,-1,0,inconnu,yes
35,technicien,célibataire,supérieur,non,6763,non,non,téléphone,31,juillet,23,4,-1,0,inconnu,no
28,cadre,célibataire,supérieur,non,1837,oui,non,téléphone,31,juillet,49,3,-1,0,inconnu,no
42,administratif,marié,secondaire,non,3842,non,non,mobile,31,juillet,130,4,-1,0,inconnu,no
46,administratif,célibataire,secondaire,non,272,non,non,mobile,31,juillet,149,4,-1,0,inconnu,no
41,cadre,célibataire,supérieur,non,0,non,non,mobile,31,juillet,24,4,-1,0,inconnu,no
34,technicien,célibataire,supérieur,non,-554,oui,oui,mobile,31,juillet,68,3,-1,0,inconnu,no
45,ouvrier,marié,primaire,non,-60,non,non,mobile,31,juillet,110,4,-1,0,inconnu,no
46,cadre,marié,supérieur,non,1139,non,non,mobile,31,juillet,466,4,-1,0,inconnu,no
51,ouvrier,marié,primaire,non,63,oui,oui,mobile,31,juillet,87,4,-1,0,inconnu,no
45,administratif,marié,secondaire,non,194,non,non,mobile,31,juillet,517,4,-1,0,inconnu,no
23,domestique,marié,supérieur,non,1226,non,non,mobile,31,juillet,350,4,-1,0,inconnu,no
47,cadre,marié,inconnu,non,4567,non,non,téléphone,31,juillet,921,4,-1,0,inconnu,no
48,retraité,marié,primaire,non,1591,non,non,mobile,31,juillet,217,4,-1,0,inconnu,no
35,ouvrier,divorcé,primaire,non,1792,oui,non,mobile,31,juillet,630,6,-1,0,inconnu,yes
50,sans emploi,divorcé,supérieur,non,64,non,non,mobile,31,juillet,81,6,-1,0,inconnu,no
37,cadre,marié,inconnu,oui,62,oui,non,mobile,31,juillet,85,4,-1,0,inconnu,no
40,administratif,célibataire,secondaire,non,816,non,non,mobile,31,juillet,114,8,-1,0,inconnu,no
35,service,marié,secondaire,non,1694,non,oui,mobile,31,juillet,55,6,-1,0,inconnu,no
50,ouvrier,marié,secondaire,non,37,oui,oui,mobile,31,juillet,28,2,-1,0,inconnu,no
53,ouvrier,marié,primaire,non,880,non,non,mobile,31,juillet,207,4,-1,0,inconnu,no
37,entrepreneur,marié,primaire,non,62,non,non,mobile,31,juillet,404,2,-1,0,inconnu,no
39,service,divorcé,secondaire,non,42,non,non,mobile,31,juillet,75,2,-1,0,inconnu,no
50,ouvrier,marié,inconnu,non,2284,oui,non,téléphone,31,juillet,1088,17,-1,0,inconnu,yes
55,technicien,marié,secondaire,non,264,oui,oui,mobile,31,juillet,1150,5,-1,0,inconnu,yes
56,technicien,marié,inconnu,non,689,non,non,mobile,31,juillet,232,2,-1,0,inconnu,no
57,cadre,marié,supérieur,non,179,non,non,mobile,31,juillet,190,2,-1,0,inconnu,no
52,ouvrier,célibataire,secondaire,non,-477,non,non,mobile,31,juillet,37,4,-1,0,inconnu,no
37,technicien,marié,secondaire,non,703,non,non,mobile,31,juillet,92,2,-1,0,inconnu,no
31,administratif,marié,secondaire,non,377,non,non,mobile,31,juillet,384,4,-1,0,inconnu,no
50,technicien,marié,secondaire,non,1518,non,oui,mobile,31,juillet,321,2,-1,0,inconnu,no
36,cadre,marié,supérieur,non,-381,oui,non,mobile,31,juillet,30,29,-1,0,inconnu,no
37,technicien,marié,supérieur,non,7,oui,oui,mobile,31,juillet,18,10,-1,0,inconnu,no
47,ouvrier,marié,secondaire,non,1968,oui,non,mobile,31,juillet,394,2,-1,0,inconnu,no
42,administratif,célibataire,supérieur,non,634,non,non,mobile,31,juillet,451,2,-1,0,inconnu,no
53,entrepreneur,marié,inconnu,non,28,non,non,mobile,31,juillet,117,2,-1,0,inconnu,no
46,ouvrier,marié,secondaire,non,870,non,oui,mobile,31,juillet,87,2,-1,0,inconnu,no
41,ouvrier,marié,secondaire,non,750,oui,non,mobile,31,juillet,207,2,-1,0,inconnu,no
40,entrepreneur,divorcé,supérieur,non,992,oui,non,mobile,31,juillet,196,2,-1,0,inconnu,no
44,technicien,divorcé,primaire,non,538,non,non,mobile,31,juillet,196,2,-1,0,inconnu,no
37,technicien,marié,secondaire,non,1063,oui,non,mobile,31,juillet,413,2,-1,0,inconnu,no
37,ouvrier,marié,primaire,non,153,non,oui,mobile,31,juillet,15,26,-1,0,inconnu,no
39,service,marié,secondaire,non,124,oui,non,mobile,31,juillet,81,5,-1,0,inconnu,no
41,technicien,marié,secondaire,non,799,non,non,mobile,31,juillet,125,6,-1,0,inconnu,no
42,cadre,marié,supérieur,non,4617,oui,non,mobile,31,juillet,543,2,-1,0,inconnu,no
33,indépendant,marié,secondaire,non,0,oui,non,mobile,31,juillet,14,23,-1,0,inconnu,no
55,domestique,divorcé,inconnu,non,603,non,non,téléphone,31,juillet,91,2,-1,0,inconnu,no
32,entrepreneur,célibataire,primaire,non,1770,non,oui,mobile,31,juillet,70,6,-1,0,inconnu,no
48,ouvrier,marié,secondaire,non,-404,oui,non,mobile,31,juillet,130,3,-1,0,inconnu,no
35,service,marié,primaire,non,14,non,oui,mobile,31,juillet,151,8,-1,0,inconnu,no
25,ouvrier,marié,secondaire,non,2307,oui,non,mobile,31,juillet,104,5,-1,0,inconnu,no
45,indépendant,marié,secondaire,non,830,non,non,mobile,31,juillet,468,2,-1,0,inconnu,no
51,entrepreneur,marié,inconnu,non,3404,non,non,mobile,31,juillet,44,7,-1,0,inconnu,no
58,retraité,marié,secondaire,non,53,non,non,mobile,31,juillet,102,2,-1,0,inconnu,no
37,ouvrier,marié,primaire,non,704,oui,non,mobile,31,juillet,183,2,-1,0,inconnu,no
27,technicien,célibataire,secondaire,non,3267,non,oui,mobile,31,juillet,62,13,-1,0,inconnu,no
36,technicien,marié,supérieur,non,571,oui,oui,mobile,31,juillet,46,3,-1,0,inconnu,no
35,technicien,marié,supérieur,non,108,oui,non,mobile,31,juillet,65,3,-1,0,inconnu,no
52,retraité,divorcé,primaire,non,353,non,non,mobile,31,juillet,395,4,-1,0,inconnu,no
38,ouvrier,marié,secondaire,non,264,oui,non,téléphone,31,juillet,15,2,-1,0,inconnu,no
36,ouvrier,marié,secondaire,non,462,non,non,mobile,31,juillet,474,2,-1,0,inconnu,no
44,cadre,marié,supérieur,non,0,oui,non,mobile,31,juillet,49,5,-1,0,inconnu,no
48,indépendant,marié,secondaire,non,884,oui,non,mobile,31,juillet,118,2,-1,0,inconnu,no
44,cadre,célibataire,supérieur,non,617,non,non,téléphone,31,juillet,30,2,-1,0,inconnu,no
57,entrepreneur,marié,inconnu,non,20584,non,non,téléphone,31,juillet,28,2,-1,0,inconnu,no
49,sans emploi,marié,secondaire,non,13818,non,non,mobile,31,juillet,221,2,-1,0,inconnu,no
52,cadre,marié,supérieur,non,4358,non,non,téléphone,31,juillet,30,7,-1,0,inconnu,no
42,cadre,divorcé,supérieur,non,580,oui,non,mobile,31,juillet,216,2,-1,0,inconnu,no
35,domestique,divorcé,secondaire,non,39,non,non,mobile,31,juillet,149,2,-1,0,inconnu,no
27,ouvrier,célibataire,secondaire,non,677,non,oui,téléphone,31,juillet,110,8,-1,0,inconnu,no
36,ouvrier,marié,secondaire,non,723,oui,non,mobile,31,juillet,101,2,-1,0,inconnu,no
32,cadre,célibataire,supérieur,non,29,oui,non,mobile,31,juillet,49,24,-1,0,inconnu,no
43,indépendant,marié,secondaire,non,5317,non,non,mobile,31,juillet,244,2,-1,0,inconnu,no
42,administratif,divorcé,secondaire,non,490,non,non,mobile,31,juillet,196,4,-1,0,inconnu,no
39,service,marié,secondaire,oui,-697,oui,non,mobile,31,juillet,423,2,-1,0,inconnu,no
37,ouvrier,marié,secondaire,non,2924,non,non,mobile,31,juillet,74,2,-1,0,inconnu,no
41,cadre,marié,inconnu,non,944,non,non,mobile,31,juillet,81,2,-1,0,inconnu,no
46,indépendant,marié,secondaire,non,390,oui,non,mobile,31,juillet,208,2,-1,0,inconnu,no
59,retraité,marié,primaire,non,3079,non,non,téléphone,31,juillet,19,2,-1,0,inconnu,no
53,cadre,divorcé,supérieur,non,3158,non,non,mobile,31,juillet,126,23,-1,0,inconnu,no
48,cadre,marié,inconnu,non,970,non,non,mobile,31,juillet,67,2,-1,0,inconnu,no
35,service,célibataire,secondaire,non,1742,oui,non,mobile,31,juillet,39,2,-1,0,inconnu,no
40,ouvrier,célibataire,secondaire,non,1953,non,non,téléphone,31,juillet,78,2,-1,0,inconnu,no
38,administratif,marié,supérieur,non,669,oui,oui,mobile,31,juillet,129,2,-1,0,inconnu,no
42,technicien,marié,primaire,non,275,non,non,mobile,31,juillet,51,9,-1,0,inconnu,no
42,technicien,marié,supérieur,non,1079,non,non,mobile,31,juillet,61,2,-1,0,inconnu,no
51,sans emploi,divorcé,supérieur,non,0,non,non,mobile,31,juillet,574,2,-1,0,inconnu,yes
56,entrepreneur,divorcé,supérieur,non,3846,non,non,mobile,31,juillet,86,7,-1,0,inconnu,no
46,technicien,marié,secondaire,non,0,oui,non,téléphone,31,juillet,181,2,-1,0,inconnu,no
57,administratif,marié,secondaire,non,340,non,oui,mobile,31,juillet,167,2,-1,0,inconnu,no
43,domestique,célibataire,primaire,non,24,non,non,mobile,31,juillet,35,2,-1,0,inconnu,no
49,service,divorcé,inconnu,non,313,oui,non,mobile,31,juillet,203,7,-1,0,inconnu,no
37,technicien,célibataire,secondaire,non,884,oui,oui,mobile,31,juillet,128,2,-1,0,inconnu,no
35,ouvrier,marié,secondaire,non,86,non,non,mobile,31,juillet,128,2,-1,0,inconnu,no
36,administratif,marié,secondaire,non,3308,non,oui,mobile,31,juillet,119,2,-1,0,inconnu,no
40,ouvrier,marié,secondaire,non,4853,non,non,mobile,31,juillet,234,2,-1,0,inconnu,no
51,technicien,marié,inconnu,non,-168,non,non,mobile,31,juillet,56,3,-1,0,inconnu,no
38,administratif,marié,secondaire,non,137,oui,non,mobile,31,juillet,27,22,-1,0,inconnu,no
31,technicien,célibataire,secondaire,non,0,oui,non,mobile,31,juillet,16,34,-1,0,inconnu,no
35,ouvrier,marié,secondaire,non,-518,oui,non,mobile,31,juillet,46,5,-1,0,inconnu,no
47,administratif,marié,secondaire,non,3936,oui,non,téléphone,31,juillet,15,2,-1,0,inconnu,no
37,ouvrier,marié,inconnu,non,557,non,non,mobile,31,juillet,47,2,-1,0,inconnu,no
48,service,divorcé,secondaire,non,105,non,non,mobile,31,juillet,111,2,-1,0,inconnu,no
55,ouvrier,marié,primaire,non,842,non,non,téléphone,31,juillet,144,2,-1,0,inconnu,no
42,ouvrier,marié,primaire,non,260,oui,non,téléphone,31,juillet,175,2,-1,0,inconnu,no
59,ouvrier,marié,primaire,non,595,non,non,téléphone,31,juillet,208,7,-1,0,inconnu,no
39,retraité,divorcé,primaire,non,284,non,non,téléphone,31,juillet,180,8,-1,0,inconnu,no
58,retraité,divorcé,primaire,non,2538,oui,non,mobile,31,juillet,307,6,-1,0,inconnu,no
50,ouvrier,divorcé,primaire,non,2554,non,non,mobile,31,juillet,51,2,-1,0,inconnu,no
41,ouvrier,marié,secondaire,non,4900,oui,non,téléphone,31,juillet,121,2,-1,0,inconnu,no
41,sans emploi,célibataire,primaire,non,2171,non,non,téléphone,31,juillet,120,2,-1,0,inconnu,no
59,administratif,marié,primaire,non,6187,non,non,mobile,31,juillet,114,4,-1,0,inconnu,no
43,service,divorcé,secondaire,non,0,non,non,mobile,31,juillet,106,4,-1,0,inconnu,no
38,ouvrier,marié,secondaire,non,4336,oui,non,mobile,31,juillet,226,6,-1,0,inconnu,no
48,entrepreneur,marié,supérieur,oui,-392,non,non,mobile,31,juillet,725,4,-1,0,inconnu,yes
32,service,marié,secondaire,non,0,non,non,mobile,31,juillet,105,6,-1,0,inconnu,no
58,ouvrier,divorcé,inconnu,non,55,oui,non,mobile,31,juillet,119,8,-1,0,inconnu,no
49,cadre,célibataire,primaire,non,548,non,non,téléphone,31,juillet,115,6,-1,0,inconnu,no
48,cadre,marié,secondaire,non,-876,non,oui,mobile,31,juillet,6,16,-1,0,inconnu,no
